	label	text
339	1	外观啦，上班族的上下班小车，基本满足个人虚荣心，内饰方面做的也不错，买的时候选择的高配，就冲那个大屏幕还有全景天窗的。
340	0	噪音比较明显，尤其是中控传来发动机的噪音。而且13款减配了，原来全系标配esp的。
341	1	外观漂亮、个性、大气；配置丰富，性价比高，操控好，上手快！
342	0	目前还没有发现什么不满意的地方，购买前已经充分考虑了，能买就可以接受它的缺点。
343	1	性价比高！带定速巡航、无钥匙启动系统、无钥匙进入系统、自动灯光等方便省事，安全带未系提醒,esp车身稳定系统，上坡辅助功能等安全配置还是挺全面的。
344	0	提速不是那么顺畅，动力还是有点差
345	1	运动模式的爆发力很给力。后排空间大。车头好看，装逼无解。
346	0	我依然想吐槽一下那烦人的中控集成了所有的功能（特别指出发动机启停技术），多给几个物理按键能咋地？
347	0	转速1300--1700发抖啊
348	1	空间，油耗，舒适
349	0	无论如何都必须说一下这个排气，单出不说，不上3000专完全没有声音，人家3.40万的车还四出呢，其次就是顿挫感比较严重，一堵车简直要死，不过现在已经适应了算是凑合吧。
350	1	空间真的很大，以前开的铃木sx4真的是不能比的。
351	1	空间大，操控好，动力给力，售后服务态度好
352	1	性价比高，经济实用。
353	1	外形很帅气，三排空间也足够大，第二排和第三排离前排都有足够的空间，大大提高了舒适度，还有一个9.8寸的电容屏显示屏，很帅气，铝合金的轮毂，刹车是前碟后鼓，这完全能满足需求。
354	1	满意的地方多了，不论是外观，空间中控还是三大件，都是好几款车中对比出来的
355	1	外观大气，时尚年轻，非常适合20-30岁这一区间的年轻人；安全配置有esp，这个合资价位的车真是少之又少；厂家减免购置税和商业险，让本来没什么竞争优势的科沃兹极具性价比。
356	1	提车时担心动力不够，毕竟只是1.5t的，后来知道s50的涡轮增压1500转就介入，开起来也没有肉的感觉！隔音也很不错！
357	1	外形挺高端的.还省油.上坡的时候拉一吨多货物很轻松
358	1	操控和动力。虽然开过的车少，但是目前在市区跑油门和刹车都很给人以信心
359	0	洗车或者下雨后,拉手刹后轮会抱死,方向盘不正,向右斜8度左右,倒档不太好挂,挂不好会打齿
360	0	最不满意的就是发动机的呼噜声，去了好几次4s店，总是说没有问题，是通病，有强迫症的买车前一定要考虑清楚。
361	1	当然是油耗。行车420公里，均速36km/h，油耗5.5
362	0	动力没有多选性，车体太小，买过后，有点后悔，后期维修比较麻烦，经销商太少
363	1	车子比较轻，结构很紧凑。动力可以，有推背感。
364	0	暂时还没发现，有了再上报
365	0	感觉车子大灯不是很亮，纠结想换吧又怕烧线路，还又就是感觉车子提速又点慢，也能是新车吧感觉又点闷。
366	1	最满意的就是动力，2.0t的发动机，扭力和转速都是没有问题的，开车上路拉着一车人也是可以很轻松的超车呢
367	0	车子胎噪太大，佳通轮胎耐磨倒是很不错，可是胎噪也大，80以下也无所谓不影响正常交流。
368	0	车是15.7月产的据说是16款，感觉好多配置被减少了，自动大灯清洗没了，舒适版简配的也太简单了，影像雷达等等都没有。油耗室内稍微有点高，不过也还是能接受的
369	0	车内空间只能用狭小来形容，本人175cm-80kg，头部空间还好，但腿部空间就不行了，脚踩油门都没法正常踩，只能别着，时间长了脚踝会痛，长途的时候都是把鞋脱了。
370	1	操控＋外观＋舒适性＋性价比
371	1	空间，油耗，尾灯，有次晚上去吃烧烤，那老板直夸这全新帕萨特尾灯真的好看，b格满满，做工这方面也比日系还多了
372	1	货箱尺寸大，看了五菱，长安，就数小康的货箱尺寸大
373	0	外形方面在后窗、腰线、尾灯、雾灯等处设计不讨巧，个人不是特别喜欢，只能说一般般能接受吧，比起欧系、韩系等设计方面提升空间还很大。
374	0	小毛病不少，不是这事就是那事的
375	0	音响效果一般，内饰粗狂
376	1	乘坐空间宽敞，操控上手简单，油耗低。
377	0	没有天窗，遗憾没有天窗，加上天窗，这车拉风坏啦。
378	0	没有后防撞铜梁，已在tb买了一个，300元，找汽修店安装好了。加装了皮座，雾灯，换了铝轮。看起来高大上，足以媲美十几万的车。
379	0	远光灯不是led的不知道自己加装怎么样求同志还有隔音在国道路面上了100就有胎噪原车导航跟手机互联还要自己买hd高清线而且只能把手机映像过去就跟投影一样手刹一松就无法观看去只有停车有用鸡肋
380	1	配置齐全隔音好动力充沛！
381	1	要说最满意的就空间了，七坐车，空间大就没的说了，动力方面也可以，怎么说也是进口发动机，车子起步也给力，外形方面也可以，侧面看，前面看，都有一丝霸气，看着就一越野，底盘也高，跑山路挺好，
382	1	本来就是新手，从买车地方开到家附近，来回跑了两趟，只有一个感觉，好开！
383	1	油耗低，坐姿高，空间够大
384	0	车身太高轮毂太小不像国外17其它基本满意后备箱备胎位置没板还要自己弄这个比较不好
385	1	大灯造型。
386	0	内饰较为粗糙，没有行车电脑
387	1	各方面都挺满意的，毕竟定位就是a0级的小车嘛~配置挺丰富的，基本用不着自己再去加装什么东西了。车身小，停车转弯都方便。外观很可爱^3^，越看越喜欢~
388	1	省油，宽敞。耐看。
389	0	发动机声音太大了。
390	0	最不满意的还数大灯了，晚上亮度跟其他车一比简直差太远了，最后自己动手升级了一氙气大灯，晚上安全行车很重要，希望厂家重视！
391	0	购车迄今三个月，发现唯一的毛病就是右侧车窗偶尔存有异响，以及轮胎打死会有咯咯的响声，虽然声音不大，但是听起来很让人闹心
392	1	外观内饰漂亮，价格实在，驾驶轻松，带有车身稳定系统。
393	0	蓝牙连接不太稳定，没法用sd卡，还有大灯高度没法调节
394	0	这部车的封闭不是很好，减震器硬！
395	1	空间大！舒服！
396	0	听说直喷容易积碳，发动机娇贵保养贵，自动经典前置的天线宝宝，甚至连b柱都是白色的，橙色的仪表盘也不喜欢。当然这些我买车时都没主意，买车时只关注哥瑞帅气的前脸了。
397	0	油耗啊油耗，现在新车还看不出来，过了磨合期做了首保希望会有改善。
398	1	后备箱大，婴儿车不用折叠就直接放的下
399	0	空间,空间,还是空间,我指的空间是后排空间.为了外观,车辆重心等等原因而放弃了后排空间我认为是可以接受的,但是我这184的身高,我的后排仅仅可以做一个娇小的女孩子了.
400	0	就跟众多车主反映的一样后悬挂真心不行啊，走不好的路，颠簸明显。还有轮胎噪音偏大，
401	0	唉！车漆啊车漆，你怎么就那么薄啊！和公交蹭了一下，奶奶的，都看到塑料了，晕死，我心疼的不知咋办，媳妇儿倒是大气，没啥，修修得了。无语。再就是车门机盖超级薄啊！一按隔嘣一身，唉！
402	1	性价比高，做工、钣金工艺都不错。做点小生意买这车是不错的选择。
403	1	最满意就是性价比高外观大气配置高价格优惠力度比较大
404	1	1.4t当然好，贵2万啊，不差钱随便买，1.6家用够了，关键是省油，省心，城里开要啥推背感？
405	1	外观和性价比一流
406	1	性价比比价强这个价位能买个这样配置的不错了车开着暂时没有什么毛病
407	0	自己喜欢的车都还比较满意，不满意4s店买车后加推服务，如添加产品服务和保险等
408	1	皮实，性价比高
409	1	外观，特别是双色轮毂
410	0	手刹手刹。。。。而且手刹很松，不拉紧容易溜车。不到10天由于溜车导致前唇撞电线杆底座受伤了。
411	1	自动空调和自动灯光系统很智能，座椅的舒适性相当不错
412	0	右后方有异响，原因还美找到，扶手箱竟然是布的！！！平时上下班开这车感觉有点费油，还有移门被人拉得感觉不好，近30万的车，大灯竟然是卤素的，首次保养不免费的！
413	1	空间比较大
414	1	油耗很低，我一个新手在高速路的时候一般只用4升左右百公里，市内大概在6.8左右，综合油耗在6.4这样
415	0	内饰用料有点差，唉，大家都懂。
416	0	动力有一点点不足有时间到河边车都不能下去
417	0	不满意的就是车载多媒体，屏幕小像素差反应慢。
418	0	对于面包车来说成功汽车已经做的不错了，各方面还都能接受。
419	1	这边我是年轻人、只话说还是颜色。因为这个级别车子真的很少有这样的红色、看着喜欢。当初老妈问我颜色、我还是坚持喜欢红色、不要黑色的、太单一简单了。
420	0	1.前轮轮胎偏磨，做过三次四轮定位都没有解决。2.车在经过震的地方后排出现异响。3.可能我驾驶比较激烈，油耗很高5.6毛一公里吧。4.方向盘真的很重，原地调头特别吃力，我想不适合女的开。
421	0	非要鸡蛋里挑骨头的话就是自主品牌吧，保养也贵哦，半合成机油266，机油滤、汽油滤、工时费200、总共546毛爷爷啊，呵呵。
422	0	车子发动怠速时发动机旁边总是有像电磁阀的声音，嗤嗤声，很奇怪的声音，电话销售顾问说cvt车型都有，郁闷？！这就是我最最最不满意的地方，其他的我都可以包容。
423	0	手动豪华配的卤素近光灯实在太暗，这不是逼我开远光吗？！
424	1	油耗低，外观小巧灵活，性价比高。
425	0	内饰稍微有些差强人意，舒适性和视野也没有家里suv好，但是悬挂也基本能接受。对于跑车而言，算是很舒服了
426	0	最不满意的油耗，油耗有点偏高，他们公布的是7.4，我开出来要有8个，9个左右了。
427	0	拉点货80码车有点飘其他还真没有
428	1	空间大车头霸气
429	1	动力强劲。空间大，空调效果好。
430	0	可能新车的缘故？沙石大的车身啪啪响，受不了这声音，还有一档二档不好挂，特别是二档真难挂啊，倒档就不说了，几乎都得挂好几次，油耗可能因为我是新手，8.1！很高了
